문서 번호,제목,질문,위치 고유번호,조회수,질문 날짜
480933894,질문서울 혼자 놀거리,저번에 강남이랑 명동홍대는 혼자 다녀왔어서 저 두개 제외하고 서울에서 혼자 놀아도 부담 안 되는 곳 추천해주세요 한강도 가고 싶어요 한강도 ㅊㅊ plz..,120115, 174,2025.01.25
480893724,질문내일 버스타고 강남가려는데 길막힐까요? 곧 설연휴라ㅠ,내일 파주 운정 새암공원에서 11시반쯤 G7426 버스 타고갈건데 ㅠㅠ 이 버스 가는길 막힐지 봐주세요 1시15분까진 대치동 가야하는데 ㅠㅠ내일 길 막힐지 궁금해서요 확실히 알려주세용 ㅠㅠ 곧 설연휴라 걱정되네요 ㅠ,120115, 20,2025.01.24
480890709,질문인천 수인분당선 질문,압구정로데역 근처 사는 데 이번에 인천 가야하는데 수인분당선 타고 한 번에 갈 수 있나요?,120115, 19,2025.01.24
480883237,질문시즈오카 후지역,시즈오카공항에서 후지역까지 어케가나요 제발알려주세요 급해요,120115, 12,2025.01.24
480877164,질문서울 종암동에서 구미역주변원름이사,서울종암동에서 구미역쪽으로 원룸방으로 이사를 하려고합니다 서울에서 짐은 침대매트리스 싱글 수납장 150에 60 작은책상 소형행거 1100에 1200 소형수납장 옷짐 5박스정도 되는대 5층인대 엘리베이터 가없습니다 사다리차로 내려야 할것같구요 구미 원룸 은 3층 입니다 1톤용달이면될것같은대 비용은 얼마나될까요?,120115, 62,2025.01.24
480874412,질문부업 슬립업 1개월만 해보고 싶은데,제목 그대로 1개월만 해보고 싶은데 멘토분들이 거의 12개월만 가능하다고 하더라구요 ? 수익구조중 팡팡퀴즈 랜덤수익만 하고싶거든요 (가능하다면 AI도) 혹시 1개월 가입 회원 받는 멘토분 있으신가요 ?,120115, 35,2025.01.24
480870598,질문*77 010 전화 는 뭐에요?,010인데 앞데 *77이 붙어있어요,120115, 14,2025.01.24
480843378,질문서울강남 sy...,서울강남 sy 송장 번호 인데 언제 쯤 오나요? 584662839845,120115, 11,2025.01.23
480840323,질문강남에 경상도 출신들이 많이 사는 이유,일단 저희 작은할아버지들 중 한분께서도 강남에 거주하고 계시고 인터넷 같은데 찾아봐도 강남에 경상도 출신 사람들이 많이 산다는 내용을 쉽게 찾을 수 있는데 왜 유독 강남 쪽에 경상도 출신들이 많이 사는건가요?,120115, 47,2025.01.23
480823677,질문갓반고 ㅈ반고,안녕하세요!현재 강남 8학군 거의 최상위급 여중 다니고 있는데 여중이랑 여고랑 붙어있거든요 그래서 만약 그대로 고등학교를 가면 ㅁㅊ갓반고를 가는데 제가 성적이 중위권이에요ㅜㅜ사실 공부를 중2 기말고사때부터 해서 그렇긴한ㄷ 머리가 좋다는 말은 좀 들었거든요 근데ㅡ만약 계속 성적이 늘ㅈ않는다면 그냥 할머니가 강원도쪽에 사시는데 거기 ㅈ반고를 다닐까도 생각하고있어요 대학교는 건대이상으로 가고싶은데 어떻게 해야할까요?ㅜㅜ,120115, 36,2025.01.23
480823554,질문심장 내과 추천 부탁드립니다.,심장 모양이 이상하대서 신사동 근처 내과 가보려는데 어디를 가는게 나을까요?,120115, 15,2025.01.23
480820916,질문강남 고지혈증 콜레스테롤 수치 좋아지는 법,강남 40대 후반 남성입니다 최근 살이 찌면서 고지혈증 수치가 높아졌어요 몸이 안좋아지는게 느껴져서 치료나 관리를 받아야할 거 같은데 강남에 고지혈증 치료 해주는 병원 있을까요,120115, 38,2025.01.23
480774738,질문강남 온라인스마일안과 수술후기,제가 시력이 좀 안좋은데 그동안 무서워서 못했거든요 근데 너무 하고싶고ㅠㅠ 그래서 병원을 알아보는데 온누리스마일안과 괜찮나요? 그곳에서 하신분들 후기좀 알려주세요ㅠㅠ,120115, 9,2025.01.22
480773129,질문숙박 가능한곳,논현동 838근처 1주일숙박싼곳있나요,120115, 11,2025.01.22
480769398,질문역삼동 술집의 가격대는 어떻게 되나요?,역삼동 술집에 대해 아래 내용이 궁금해요. 1. 역삼동 술집의 가격대는 어떻게 되나요? 2. 역삼동 술집의 추천 메뉴는 무엇인가요? 3. 역삼동 술집의 예약 가능 여부와 방법은 무엇인가요?,120115, 16,2025.01.22
480769385,질문역삼동에 위치한 인기 있는 술집은 어디인가요?,역삼동 술집에 대해 아래 내용이 궁금해요. 1. 역삼동에 위치한 인기 있는 술집은 어디인가요? 2. 영업시간과 휴무일은 어떻게 되나요? 3. 대표 메뉴는 무엇인가요?,120115, 12,2025.01.22
480738831,질문차홍룸 강남점,긴머리기장 엘리자벳펌 하면 가격 어느정도 되나요?ㅜㅜ,120115, 12,2025.01.21
480714924,질문어떻게 가는게 좋을까요??? 성신여대입구역에서 강남역,안녕하세요 장단점이 있어서 여쭈어봅니다. 성신여대입구역에서 강남역 가는길이 난감합니다. 출근시간만 아니면 상관없는데 말이죠... 1. 우선 최단거리는 3호선충무로로통해 교대까지가서 2호선을 한번더타는겁니다 환승 두번 우선 아침 출근시간이라는걸 미리 말씀드립니다 여기가 4호선에서 사람 많기로 유명합니다 출근시간때... 4호선 윗라인사람들 거의다 내린다고 보면됩니다. (최단거리지만 환승두번 지옥철경험하며 출근하기) 출근시간 40분에서45분?? 전철 두번기다리는것포함해서? 2.성신여대입구역에서 2호선동대문역사문화공원역 환승 1번 출근시간때 지하철안이 널널합니다 근데 좀 돌아가는길이라 도착시간이 좀 걸립니다 50분~55분  환승한번이지만 좀 돌아가서 10분정도 늦게 도착하네요... 3.성신여대입구역에서 140번버스가있습니다 강남역에 갑니다.. 근데 이게 버스라서 한번에 가지만... 버스다보니 도착시간이 케바케라... 어찌할지 모르겠네요...네이버에는 55분정도로 나와있는데.. 믿을수가 있어야죠 ㅎㅎ 여러분이라면 어떤걸 타시겠습니까??,120115, 31,2025.01.21
480693793,질문책 좀 찾아주세요ㅠㅠㅠ,10대 추리소설 같은거였는데ㅠㅠ 친구랑 여행가기로 했는데 그 친구가 그 전날에 죽고ㅠㅠ 그 빨간 우체통이 나왔는데 찾아주세요ㅠㅠ 학교에서 보고 까먹어서ㅠ,120115, 18,2025.01.20
480678689,질문강남역 10명 이상 단체 회식 장소 추천,강남역 역삼역 신논현역 인근으로 회식장소 추천 받습니다 메뉴는 상관없고요(회식이긴 한데 꼭 고기집이 아니여도 됨) 자리만 12명 정도 앉을 수 있으면 됩니다 예상 인원은 10명~12명이고요 아마 한 12명 정도 갈 것 같은데 테이블이 붙어있거나 붙여서 앉을 수 있었으면 좋겠어요 ㅠㅠ 아니면 12명 수용 가능한 룸이거나 만약 고깃집이면 고기 구워주는 식당이었으면 좋겠습니다 예산은 60만원 정도 생각중이예요(플마 10만원 이내 수용 가능) 부탁드려요 8명 단체석은 많이 보이는데 12명 단체석(단체 룸) 식당 찾기가 하늘에 별따기네요;;ㅠㅠ 지하철이나 버스타고 가야한다 하면 한 삼성역쯤 까진 ㄱㅊ을 것 같습니다..(2호선 라인 중) 알아본 곳은 강남역 고메램 강남역 도원참치 강남역 대통령삼겹살인데 이 세군데도 가게 사진상으로는 한 8인석 정도만 붙어있는 것 같아서여 ㅠㅠ 좀 부탁드립니다.,120115, 48,2025.01.20
480675636,질문매봉역 근처에 이자까야 꼬치 맛집이 있나요?,매봉역 꼬치에 대해 아래 내용이 궁금해요. 1. 매봉역 근처에 이자까야 꼬치 맛집이 있나요? 2. 매봉역 근처 꼬치 맛집의 위치는 어디인가요? 3. 매봉역 근처 꼬치 맛집의 메뉴는 어떻게 되나요?,120115, 125,2025.01.20
480670035,질문성신여대입구역에서 강남역 최단시간가는법(강남대성학원),안녕하세요. 내일 강남 대성학원으로 식당 면접보러갑니다. 대충 검색해보니 40분~50분정도 걸리는듯 싶은데. 어떻게 가면될까요?? 대성학원 다녀보신분?? 식수원이 얼마나되는지 알수있을까요?? 워낙대형학원이라 겁부터나네요;;,120115, 27,2025.01.20
480667621,질문매봉역 근처에 양꼬치 맛집이 있나요?,매봉역 꼬치에 대해 아래 내용이 궁금해요. 1. 매봉역 근처에 양꼬치 맛집이 있나요? 2. 매봉역 근처 양꼬치 맛집의 위치는 어디인가요? 3. 매봉역 근처 양꼬치 맛집의 메뉴는 어떻게 되나요?,120115, 37,2025.01.20
480667613,질문매봉역 근처에 포장마차 꼬치 맛집이 있나요?,매봉역 꼬치에 대해 아래 내용이 궁금해요. 1. 매봉역 근처에 포장마차 꼬치 맛집이 있나요? 2. 매봉역 근처에 닭꼬치 맛집이 있나요? 3. 가격대는 어떻게 되나요?,120115, 15,2025.01.20
480660509,질문오늘 강남 날씨 부탁해요!!!,서울 강남 날씨 알려주세용,120115, 24,2025.01.20
480609252,질문뉴뉴 강남점도 서울사랑상품권 되나요?,동대문 옆엔 되는거같은데 강남점은 안떠서요,120115, 38,2025.01.20
480657716,질문배우기 좋은 거 알려주세요,시간이 너무 허무한게 지나가서 배우고 경험하면서 시간을 보내고싶은데 중학생이 배울만한 곳 추천해주세요 (예를 들어 제빵학원같은 곳?),120115, 31,2025.01.20
480656451,질문신사역 클럽,요즘 강남망해간다 이런소리 많던디 잘나가던 강남역 쪽에 클럽들도 다 문닫고 신사역쪽애 클럽도 문닫을 가능성이있나요,120115, 18,2025.01.20
480647535,질문프롬커즈 강남점 증명사진 어떤가요?,연희점 하려다가 예약다차서 겨우 강남점 한자리 구했는데 강남점이 리뷰가 별로 없어요…. 근데 예약은 풀타임으로 차있어요 제발제발 찍어보신분 알려주세요,120115, 31,2025.01.19
480629547,질문강남 서포 맘카페에 ..,치과 연세 치과 많이 추천해 주던데요 정확한 상호명이나 주소가 어딘지 아시는분 있으세요? 초성어로 ㅇㅅ치과 연세 같은데 .. 연세가 하도 많아서 어딘지 궁금하네요,120115, 15,2025.01.19
480615295,질문서울 집값 TOP 10,압구정 반포 이촌 한남 역삼 잠원 여의도 청담 성수 잠실 TOP 3 으로 따지자면 압구정 반포 한남 인가요??,120115, 62,2025.01.19
480609774,질문스키즈팬미팅,대치동에서 1시쯤에 출발하면 인스파이어 아레나까지 차로 몇시간 걸릴까요...아니면 1시 30분쯤 공항버스 타면 거기까지 몇시간 걸릴까요?(군인공제회관쪽에서 탑니다..) 스키즈 팬미팅 가는데 전 무조건 막콘에 갈거란말이죠.....중요한건 그날 아침에 국어학원인데 저희 엄마는 죽어도 안빼줄거 압니다. 어차피 제가 덕질하는것도 아니꼬워 하시는데 뭐ㅋ 중요한건 내 돈 주고 멤버쉽 사서 내 돈 주고 팬미팅 가는데 스테이존도 못가면 개 억울하잖아요!! 근데 학원이 1시에 끝나서... 4시까지 갈 수 있는 방법이 있을까요?,120115, 40,2025.01.18
480601753,질문자취 지역 추천,직장이 압구정로데오역 근방입니다 서울권에선 거주 경험이 없어서 이 근방으로 40분 내외로 출근이 가능하며 강남권 보다는 집값이 저렴한 역이 있을까요 추천부탁드랴용~,120115, 32,2025.01.18
480514380,질문강남구청은 강남구청역보다 청담역이 훨씬 가까운데 왜 강...,강남구청은 강남구청역보다 청담역이 훨씬 가까운데 왜 강남구청역의 역명이 강남구청역이 된 건가요? 청담역(강남구청) 이렇게 되던가 해야했을 거 같은데 사람들이 강남구청에 갈 때 청담역에서 내려서 가야하야 가까운데 역명 때문에 강남구청역에서 내리는 게 아닌지,120115, 23,2025.01.18
480567372,질문이거 무슨 의자일까요,강남 하이퍼재수학원이래요,120115, 26,2025.01.17
480561242,질문선유도역 헬스장 추천해주세요,선유도역에 쾌적하게 다닐 수 있는 헬스장 추천 부탁드려요,120115, 31,2025.01.17
480333066,질문서울대왕중학교 질문이요ㅜㅜ,대왕중 다니시는 분들만 대답해주세요ㅜㅜ! 예비 대왕중1이에요 1. 화장이 진한데 전학 첫날부터 진하게 가면 지우라고 하실까요..? 학교에 화장 진한 애들이 많이 있나요? 쌤들은 그걸 잡고 벌점을 주시나요? 2. 애들이 공부를 잘 하나요? 저는 아직 선행을 못 나갔는데… 3. 근처에 학원이 별로 없던데 애들은 다 대치쪽으로 지하철 타고 다니는 편인가요?? 4. 담배를 피는 애가 있나요..? 노는 애가 있나요? 아무래도 강남이다보니 더 심할 거 같아서 여쭤봅니다 다 답해주시면 정말 너무너무 감사할 거 같습니다! ㅜㅜ,120115, 25,2025.01.17
480534068,질문강남에서 비타민D 피검사 받으려는데,비타민D 먹기 전에 피검사 받아서 수치 확인하는게 좋다고해서요 강남 근처에 비타민D 피검사 할 수 있는 곳 있나요?,120115, 42,2025.01.17
480514389,질문강남구청은 강남구청역보다 청담역이 훨씬 가까운데 왜 강...,강남구청은 강남구청역보다 청담역이 훨씬 가까운데 왜 강남구청역의 역명이 강남구청역이 된 건가요? 청담역(강남구청) 이렇게 되던가 해야했을 거 같은데 사람들이 강남구청에 갈 때 청담역에서 내려서 가야하야 가까운데 역명 때문에 강남구청역에서 내리는 게 아닌지,120115, 17,2025.01.16
480500944,질문압구정로데오역 종로3가역 근처 놀거리,오전엔 압구정로데오역에 있다가 낮쯤에 종로3가역으로 넘어갈 예정인데 각각 근처 맛집이랑 대학생 데이트코스 추천해주세요!,120115, 266,2025.01.16
480493339,질문삼성역피부과 정말 괜찮은곳 추천해주세요,삼성역주변에 리프팅레이저 잘하는 병원 추천해주세요.,120115, 27,2025.01.16
480487569,질문휴일아침이랑 평일아침 버스,팝업 때문에 강남에 가야하는데 휴일 아침이랑 평일 아침 버스 중에 뭐가 더 사람이 많나요,120115, 27,2025.01.16
480485617,질문꿈해몽 부탁드립니다,제가 차를타고 가는데 앞을보니 건물들로 막혀있어 여기가 끝이네 하고 좌측을보니 또다른 도로가있어 그길을타고 앞을 쭈욱보니 큰산이보이고 그산정상으로가는 도로였습니다 꿈해몽 부탁드립니다,120115, 36,2025.01.16
