문서 번호,제목,질문,위치 고유번호,조회수,질문 날짜
484217633,질문오렌즈 이벤트 당첨,이거 이벤트 당첨 됏는데 쿠폰 와잇는 것도 없고 그냥 근처 오렌즈 매장 가서 당첨 문자온거 사진 보여주고 제품 받으면 되나요.??,120115, 43,2025.04.14
484200844,질문가족끼리 외식 어디서 해?,조용한 데 찾고 있어요,120115, 44,2025.04.14
484104394,질문강남 8학군 내신 4점대...,강남 8학군 내신 4점대면 정시로 돌릴까요? 사실 이번 중간을 안챙기고 바로 정시로 돌릴려고 했습니다만 그래도 중간까지만 해보자하는 마음으로 시작했어요 근데 벌써부터 평균 6각이 나옵니다..ㅎㅎ 현실적으로 내신 4점대는 어느 대학을 가며 정시로 돌리라고 하시면 학교 안에서 어떻게 생활해야할 지 조언도 부탁드립니다!!,120115, 50,2025.04.14
484190371,질문고등학교 교과서,안녕하세요 고1 여학생입니다 제 교과서 중 4권이 물에 젖어서 복구가 불가능한데ㅠㅠ 혹시 대치동 근처에 오프라인으로 교과서를 살 수 있는 서점이 있나요? 은마서적이나 선경문고? 같은 데는 교과서는 파는지 모르겠어요ㅠ 최대한 그쪽 위치면 좋겠어요 -참고로 온라인 구매는 제 폰이 결제가 막혀서 안될 것 같아요,120115, 46,2025.04.13
484172163,질문압구정 토박이면 어느정도,압구정 토박이면 재력이 어느정도 되는건가요 본인은 20대 초중반이고 부모님 중 한분이 성형외과 원장이시라네요,120115, 30,2025.04.13
484140799,질문족보닷컴 고등 강남 3구 빈출...,족보닷컴 고등 강남 3구 빈출 사라졌나요  못찾겠는데 있다면 어딨는지 알려주세요 (위치 저건 왜 뜨는지 몰겠어요 ; ㅋㅋ),120115, 21,2025.04.12
484115125,질문강남쪽 풀옵션 원룸텔?,강남쪽에 지하철역 근처 도보 가능한 곳으로 깔끔하고 풀옵션인 곳 찾고있어요.,120115, 38,2025.04.11
484114458,질문직장 강남 신혼부부 전세집,안녕하세요. 대전에 거주 하고 있는 3년차 신혼부부 입니다. 저희 둘다 직장을 강남으로 갈거같은데 전세집은 어디쪽이 좋을까요?? 현재 대전 거주 집 매매 2억 3천 신혼부부 매매 대출 1억 2천,120115, 45,2025.04.11
484106290,질문강남 테헤란로에 20층짜리 빌딩 얼마하나요?,갖고싶네요,120115, 66,2025.04.11
484096879,질문꿈해몽 좀요,영어학원에 같이 다니는 싫어하는 애랑 호감있는 오빠가 있는데 학원에서 제가 앉아 있는 자리 건너편에 호감있는 오빠가 앉아 있었는데 그 오빠 뒤에 싫어하는애가 있었는데 걔가 쌤이랑 친했거든요? 근데 갑자기 싫어하는 애가 울고 쌤이 갈래주는 꿈??군데 그 호감있는 오빠 바로 뒤에서 싫어하는 애가 울고 있었는데 신경도 안쓰고 평소 같던데.. 제가 예지몽을 자주 꿔서 이런것도 꿈해몽 해주실 수 있나요??,120115, 36,2025.04.11
484076887,질문대치동 피부과 여드름 치료 잘하는 곳,집에서 여드름 셀프케어 하다가 오히려 피부 뒤집어졌네요 여드름 흔적도 남아 있고 그냥 내버려둬도 계속 올라와서 압출+여드름 안 나게 관리하고 싶은데 ㅠ.ㅜ 시술 종류도 너무 많고 대치동 피부과도 많아서 진짜 여드름 치료 잘하는 대치동 피부과 있으면 추천 부탁드려요,120115, 46,2025.04.10
484074533,질문삼성역 피부과 이번에 관리좀 받아보려 합니다.,삼성역 피부과 좀 알아보고 있는데요. 최근에 일 때문에 쫒기기도 했지만 이제 나이가 40을 바라보다 보니 피부가 예전같지 않아서 이번에 직장 근처 있는 삼성역 피부과 다니면서 피부 관리 받아 보려 합니다. 제 피부 상태에 땨라서 관리 잘해줄수 있는데였으면 합니다.,120115, 53,2025.04.10
484073918,질문압구정 데이트하기로했는데 맛집이 어디있을까요?,,120115, 165,2025.04.10
484021197,질문40~50명 수용 가능한 강남 가성비 술집 추천~,대학교를 다니는데 강남쪽에 있거든요 그래서 근처에서 선후배끼리 모임을 가져볼까 하는데 좀 찾기가 어렵네요.. 강남이라 가격도 비싸고.. 그래서 그런데 그나마! 저렴하고 최대 40~50명 수용이 가능한 강남 술집 추천을 받고 싶습니다..,120115, 17,2025.04.08
484019911,질문회식의 달인,회식의달인 인천계양점 혼밥하려고하는데 가능할까요?(주말),120115, 88,2025.04.08
484005798,질문강남역 근처 맛집추천,주말에 아들보러 강남에 올라가게 됬어요~~ 강남근처 맛집이랑 서울에 가볼만한 곳 좀 추천해주세요~~,120115," 1,085",2025.04.08
484002663,질문강남역 (먹을만한 곳),강남 역에 놀려가는데요.....음식중에서...... 먹을만한 곳좀 알려주세요.....,120115, 72,2025.04.08
483961386,질문5인용 소파 용달비용,서울에서 전주까지 5인용 소파 옮기려면 얼마나 비용이 들까요? 서울 집은 4층이고 엘레베이터가 없구요 전주에는 있습니다.,120115, 30,2025.04.07
483773850,질문강남에 잠실 유우링 같은 일본 감성카페 있나요,,120115, 52,2025.04.06
483936735,질문대치동 피부과 좀 꼼꼼하게 봐주는 곳 아시는분?,얼굴에 전반적으로 기미랑 여드름 등등 총체적 난국이네요 ㅠ.ㅜ 미루고 미루다가 이번에 좀 제대로 관리 받아보려 하는데요 강남 대치동 피부과로 유명한 곳도 좋지만 진짜 꼼꼼하게 잘 관리해주는 곳으로 가고 싶어서요 어디 잘 아시는 대치동 피부과 정보 알려주세요,120115, 52,2025.04.06
483927539,질문삼성역 피부과 잘하는데 어디있을까요?,요즘 거울을 볼 때마다 얼굴이 좀 꺼진것 같아서 신경이 쓰여요 ㅠ.ㅜ 처음으로 필러라는걸 맞아볼까 하는데 어떤 삼성역 피부과에서 받아야 할지 고민이 되요 삼성역 피부과가 너무 많기는 하지만 가본적이 없거든요 필러 자연스럽게 잘해주면서 시술 꼼꼼한 삼성역 피부과 있을까요?,120115, 110,2025.04.06
483913538,질문약수역이나 청구역 근처 신문 구매할 수 있는 곳,종이신문을 구매하고 싶은데 근처 편의점 다 둘러봐도 종이신문 구매할 수 있는 곳 하나 찾는게 힘드네요 종이신문 하나 읽자고 구독할 수도 없고 그렇다고 멀리 나가서 사오기도 그렇고 혹시 구매할 수 있는 곳 아시는분 있으면 알려주세요 ㅠㅠㅠ,120115, 31,2025.04.05
483880285,질문고등학생 강남 고시원,저는 지방에 사는 고등학생이고 여름 방학때 서울 올라와서 학원 다니려고 하는데 고시원 들어갈 수 있을까요? 부모님은 허락 하셨는데 부모 동의 받으면 미성년자도 가능한지가 아니면 성인만 되는지 헷갈려서요 ㅠ,120115, 47,2025.04.04
483868445,질문가족끼리 외식 어디서 해?,조용한 데 찾고 있어요,120115, 50,2025.04.04
483851460,질문강남까지 고속버스 있는 지역 있을까요..?,제가 지방 사람인데 강남에 있는 학원을 2달 정도 다니고자 해요.. 근데 서울권은 월세가 너무 비싸서 감당이 안될 것 같은데 혹시 강남까지 고속버스나 지하철이 바로 있는 지역 중 저렴한 곳이 있을까요? 찾아보니 경기도는 성남?이 있다고 하던데 혹시 다른 곳도 있을까요..,120115, 28,2025.04.03
483844525,질문개포동 맛집 추천해주세요 !,개포동맛집 추천해주세요 !,120115, 61,2025.04.03
483840880,질문안다즈 서울 강남 호텔,안다즈 창업자 알려주새요ㅜㅜㅜㅜ,120115, 39,2025.04.03
483828727,질문힐링어버트먼트가 빠졌어요,현재 전체임플란트중입니다.4월28일에 2차수술을합니다.빠진힐링어버트먼트부위 감염되서 염증생길까봐 무서워서 담주목요일10일병원진료예약잡았는데 2차수술에가도될까요?,120115, 29,2025.04.03
483803571,질문힐링어버트먼트가 빠졌어요,현재 전체임플란트중입니다.4월28일에 2차수술을합니다.빠진힐링어버트먼트부위 감염되서 염증생길까봐 무서워서 담주목요일10일병원진료예약잡았는데 2차수술에가도될까요? 도와주세요,120115, 34,2025.04.02
483799056,질문잠실에서 강남으로 출퇴근했어서 기후동행카드사용했었는데,남양주 다산에서 광역버스(잠실광역환승센터행)-> 강남역으로 출퇴근하게 되었는데 어떤카드를 사용하면 될까요?,120115, 84,2025.04.02
483792378,질문햇빛 쏟아지다에서,정상국 역은 누가 했나요?,120115, 21,2025.04.02
483790063,질문수서역치과 추천부탁드릴게요,임플란트와 신경치료를 진행해야할거같은데 서울 수서역쪽으로 치과 추천부탁드립니다,120115, 49,2025.04.02
483773899,질문범계 조용하고 분위기 좋은 술집 있을까요?,범계 데이트하거나 혼술하기 좋은 술집 추천좀 해주세요 ㅜ,120115, 77,2025.04.01
483762202,질문강남 맛집 추천해주세요,술집이여도 좋습니다 외국인 친구랑 가느라고 한식 식당을 찾고 있습니다 좀 조용하고 논현역하고 가까우면 좋을것 같습니디,120115, 95,2025.04.01
483758776,질문압구정로데오역 근처에 직장인들 먹을만한 한식집 있나요?,밥집병어 라는 한식집에서 매일 메뉴 다르게 나와서 먹는데 비슷한 다른 한식집이라던가 배달시켜먹게 도시락집 추천좀 해주세요.,120115, 32,2025.04.01
483758225,질문옷장 용달 2400x1950mm,옷장 용달 강남 대치동 은마아파트에서 서초구 반포동(논현역근처)(2층 엘베없음) 까지 얼마나오나요? 옷장크기: 2400x1950mm,120115, 48,2025.04.01
483748551,질문왕십리 맛집 추천해주세요~~,역 주변에 숨은 맛집 있나요?,120115, 266,2025.03.31
483746850,질문압구정 주변 웨이팅 없는 숨은 맛집 알려주세요,힘순찐 알고 싶어요,120115, 28,2025.03.31
483737422,질문선유도 헬스장 추천...,선유도 헬스장 추천해주세요~!,120115, 27,2025.03.31
483735172,질문선릉역 근처 자취방 추천해주세요!!,선릉역으로 출퇴근을 해야하는데 마땅한 곳 찾기가 어렵네요.. 추천 부탁드립니다!! 1. 선릉역 출퇴근 30분 이내 2. 외국인이 살기 편한 곳(비교적 외국인이 많은 동네) 3. 봉천/신대방/신림/낙성대/왕십리/이촌 이렇게 추천 받았는데 이중에는 어디가 가장 괜찮을까요? 4. 가격대(너무 높지x 적당한)주변 인프라 가장 괜찮은 곳,120115, 25,2025.03.31
483718066,질문역삼역부근 맛집,역삼역부근 맛집추천 부탁드립니다,120115, 38,2025.03.31
483712589,질문압구정 주변에 벛꽃 볼만한 곳 있나요?,내일 여자친구랑 간단히 밥먹고 꽃 보려구 하는데 오후 일정이 있어서 압구정이나 그 주변 한강공원쪽에 괜찮은 산책코스나 꽃 피어있는 곳 있으면 알려주세요!!ㅠㅠ 너무 감사할거같습니당,120115, 21,2025.03.30
483703161,질문야당역에서 아차산역 출퇴근 소요시간,야당역에서 아차산역 자차로 출퇴근 하려고 하는데 안막히게 출발할려면 6시반정도에 출발하면 될까요? 아니면 자차로 출근은 사실상 불가능하다고 봐야하나요 야당역쪽에 살아보질 않아서 전혀 감을 못잡겟네요 ㅠ,120115, 22,2025.03.30
483701598,질문강남역에는 보통 어떤 분들이 많은가요?,강남역 지하철엔 대학생 직장인 학생 등등 .. 어떤 사람이 젤 많을까요? 그리고 직장인이 제일 많다면 어떤 류의 직장을 가진 사람들이 가장 많은가요?,120115, 36,2025.03.30
483685181,질문대치역 근처에 도시락 까먹을만한 데 없을까요,대치역에서 학원다니는데요 학원 갔다가 다른 학원까지 여유시간 40분정도 있는데요 도시락 먹을만한 데 없을까요 밥사먹기는 너무 비싸거든요,120115, 23,2025.03.30
483683483,질문강남역에는...^^,강남 역에는 외국인 관광객 들 이 많이 있나요...,120115, 30,2025.03.30
483673148,질문고터-청담 출근시간,고터에서 청담까지 버스로 대략 30분 정도 걸린다고 나오던데 출근시간이라 차가 막히잖아요 실제로 몇분정도 걸리나요? 차라리 7호선을 타는게 나을까요? ㅜㅜ 첫출근인데 걱정되네요,120115, 34,2025.03.29
483669098,질문국제전자센터 휴무 질문,내일 가려고 하는데 첫째 셋째 주 일요일마다 쉰대서요.. 내일은 안 쉬겠죠..?,120115, 35,2025.03.29
483660918,질문내일 생일인데 강남역 근처 맛집 부탁드립니다,강남역 근처 맛집 추천해 주세요,120115, 88,2025.03.29
483660598,질문오늘저녁메뉴추천해주세요,강남역근처  맛집추천받아요,120115, 62,2025.03.29
483660129,질문원흥역 삼송역 학군어 어떤가요?,일산 보다 좋나요? 1~10 이라면 몇쯤 될까요??,120115, 21,2025.03.29
483655885,질문강남 무슨 레스토랑? 같은데,여기 이름 뭔가용,120115, 25,2025.03.29
483644935,질문대치동 단순생활,대치동이나 강남역 5번 출구 근처에 이 제품 파는 매장 있나요?,120115, 29,2025.03.29
483628948,질문서초동 공영주차장,서울 강남강남대로363 여기근처 공영 주차장 부탁드랴요 월주차요 ..! 비용은요 저공해입니드,120115, 26,2025.03.28
483626320,질문강남에서 상명여고 셔틀,강남에서 상명여고로 학교 셔틀버스 타고 다니는 방법 없나요? ㅈㅂ급해요제발요 얼마나걸리는지도알려주세요,120115, 26,2025.03.28
483466499,질문홍대방탈출(강남),강남인가 홍대점에서 방탈출을 했는데 제목이기억이안나요 ㅜ 스토리중간쯤에 밑에는 물길이있고 철창?같은걸타고 문닫고 줄로 당겨서 건너편으로 가는거였는데 기억이안나요 ㅜㅜ 혹시 비슷한게 있을까요?,120115, 36,2025.03.28
